,Semilla,Algoritmo,Kilometros,Evaluaciones,Solucion
0,193954658,Random_search,420.598114443661,100,[11 13 15 16 17 14 11 10 12 11 13 19 11 15 16 16]
0,193954658,Local_search,404.7802508342857,371,[15  8 13 14 14 13 12  9 11 14 17 23  8 13 16 20]
0,193954658,Simulated_annealing,669.8054932288169,310,[15  7 13  6  8 13  8  9  6 10 10 18  8 13 15 61]
0,193954658,Tabu_search,401.77524513318576,3175,[15 10 13 14 14 14 12  9 11 13 17 21  8 13 16 20]
0,129268405,Random_search,414.74823758670385,100,[11 11 14 13 18 14 10 11 11 15 15 19 10 14 17 17]
0,129268405,Local_search,414.03407625560953,403,[11  8 13 14 16 13 12 11 10 12 15 20  8 13 18 26]
0,129268405,Simulated_annealing,710.6216337716162,385,[11  7 13  6  8 13  8  9  6 10 10 18  8 13 15 65]
0,129268405,Tabu_search,406.12545861416135,3192,[10  9 17 14 15 13 11 12 10 13 16 24  8 17 15 16]
0,88988139,Random_search,418.3998664450905,100,[13 10 17 13 18 14 10 10 10 12 14 19 12 14 17 17]
0,88988139,Local_search,418.8608378778167,515,[14  7 13 12 16 13 11 16 10 14 13 22  8 13 19 19]
0,88988139,Simulated_annealing,680.8811777031481,369,[14  7 13  6  8 13  8  9  6 10 10 18  8 13 15 62]
0,88988139,Tabu_search,407.469872064276,3176,[11 11 14 14 16 14 12 11 10 12 16 19 13 14 17 16]
0,170641302,Random_search,419.8221606717546,100,[11 15 14 11 15 14 12 12 13 15 15 19  9 14 16 15]
0,170641302,Local_search,409.6917473322957,582,[10  8 13 14 15 13 12 12 10 13 16 25  8 13 19 19]
0,170641302,Simulated_annealing,719.6971983746898,404,[10  7 13  6  8 13  8  9  6 10 10 18  8 13 15 66]
0,170641302,Tabu_search,399.0359647379699,3164,[10 11 13 14 17 13 12 11 11 14 13 23  8 13 17 20]
0,99677126,Random_search,421.88248343930076,100,[11 10 17 15 15 15 11 13 13 11 13 19 11 14 17 15]
0,99677126,Local_search,401.3098552191507,602,[ 9 11 13 14 16 13 12 13 11 12 16 22  8 13 16 21]
0,99677126,Simulated_annealing,718.1399115045132,433,[ 9  7 13  6  8 13  8  9  6 10 10 18  8 13 17 65]
0,99677126,Tabu_search,400.28187495815007,3163,[ 9 12 13 14 16 13 12 13 11 12 16 21  8 13 16 21]
0,197934911,Random_search,414.8513807393757,100,[12  9 17 13 17 14 12 10  9 14 17 19 11 15 16 15]
0,197934911,Local_search,419.15675509333687,635,[10  9 13 14 14 13 11 13 10 12 16 20  8 13 19 25]
0,197934911,Simulated_annealing,719.6971983746898,323,[10  7 13  6  8 13  8  9  6 10 10 18  8 13 15 66]
0,197934911,Tabu_search,408.17248364217755,3187,[10  9 13 14 16 14 12 11 10 12 16 21  8 13 19 22]
0,1313143,Random_search,404.4194030925678,100,[10 12 15 15 16 14 12 14 11 15 13 19  9 14 16 15]
0,1313143,Local_search,406.19511336901644,515,[ 9 11 13 14 16 14 14 12 10 15 17 19  8 13 18 17]
0,1313143,Simulated_annealing,718.1399115045132,418,[ 9  7 13  6  8 13  8  9  6 10 10 18  8 13 17 65]
0,1313143,Tabu_search,397.62455976912054,3197,[13  7 14 14 16 14 15  9 11 15 16 24  8 13 16 15]
0,634886,Random_search,418.01356403225327,100,[17 10 14 15 15 15 10 10 10 12 17 19 10 14 16 16]
0,634886,Local_search,399.4483134440445,310,[11  9 13 14 15 14 11 12 11 14 17 24  8 13 16 18]
0,634886,Simulated_annealing,710.6216337716162,362,[11  7 13  6  8 13  8  9  6 10 10 18  8 13 15 65]
0,634886,Tabu_search,397.52986199899897,3171,[11 11 13 14 15 13 12 12 11 13 17 23  9 13 16 17]
0,119727751,Random_search,416.1073605054054,100,[10 10 15 15 16 15 13 16 10 13 12 19 10 15 16 15]
0,119727751,Local_search,417.29177766394815,660,[13  7 13 12 15 13 11  9 10 17 16 26  8 13 19 18]
0,119727751,Simulated_annealing,676.9778304021888,425,[13  7 13  6  8 13  8  9  6 10 10 18  8 13 17 61]
0,119727751,Tabu_search,407.2237523854137,3166,[12 10 17 14 16 13 12  9 10 12 15 19  8 16 16 21]
0,66621496,Random_search,424.36888395028103,100,[14 11 17 13 14 17 13 11 12 13 11 19 10 14 16 15]
0,66621496,Local_search,420.7298642692014,549,[10  7 13 14 14 13 10 10 14 13 20 20  8 13 16 25]
0,66621496,Simulated_annealing,719.6971983746898,340,[10  7 13  6  8 13  8  9  6 10 10 18  8 13 15 66]
0,66621496,Tabu_search,428.1932067091012,3188,[10  9 13 13 14 13 12  9 14 13 19 20 13 16 16 16]
0,87082092,Random_search,421.93421286810735,100,[10 11 17 16 16 14 14 12 10 11 11 19 12 16 16 15]
0,87082092,Local_search,435.1922762216401,760,[ 9  7 13 13 13 13 11 13 10 13 18 20  8 13 19 27]
0,87082092,Simulated_annealing,731.8287694421822,369,[ 9  7 13  6  8 13  8  9  6 10 10 18  8 13 15 67]
0,87082092,Tabu_search,416.19943873054723,3188,[11  8 13 12 15 14 13 12 11 14 15 21 12 13 16 20]
0,163864626,Random_search,413.8141466263283,100,[13 11 14 13 14 14 14 12 11 13 16 19  9 14 17 16]
0,163864626,Local_search,399.5886077923021,471,[15  9 13 14 15 13 12  9 11 13 16 24  8 13 16 19]
0,163864626,Simulated_annealing,669.8054932288169,325,[15  7 13  6  8 13  8  9  6 10 10 18  8 13 15 61]
0,163864626,Tabu_search,401.8642473854203,3178,[15  9 13 14 14 13 12  9 11 13 17 24  8 13 16 19]
0,142410813,Random_search,420.39683815800095,100,[11 10 14 16 15 14 11 15 10 16 12 19 10 15 16 16]
0,142410813,Local_search,413.44801217207987,636,[14  7 13 14 14 13 10 10 11 17 16 21  8 13 16 23]
0,142410813,Simulated_annealing,680.8811777031481,329,[14  7 13  6  8 13  8  9  6 10 10 18  8 13 15 62]
0,142410813,Tabu_search,405.51337753049455,3152,[14  8 13 14 15 13 12  9 11 14 17 20  8 13 16 23]
0,38377099,Random_search,421.57292753278773,100,[15 14 16 13 15 15 10 12 10 12 14 19  9 14 16 16]
0,38377099,Local_search,403.386328624672,663,[ 9  8 13 14 16 13 12 13 11 14 17 23  8 13 16 20]
0,38377099,Simulated_annealing,731.8287694421822,360,[ 9  7 13  6  8 13  8  9  6 10 10 18  8 13 15 67]
0,38377099,Tabu_search,402.3221946844119,3167,[ 9  9 13 14 16 13 11 13 11 14 17 23  8 13 16 20]
0,98154623,Random_search,413.6935585670412,100,[12 12 17 11 16 16 10 11 11 15 14 19 11 14 16 15]
0,98154623,Local_search,410.9364755120303,465,[14  9 13 14 13 13 11 11 11 14 17 21  8 13 16 22]
0,98154623,Simulated_annealing,665.9021459278576,417,[14  7 13  6  8 13  8  9  6 10 10 18  8 13 17 60]
0,98154623,Tabu_search,402.40666937139656,3175,[14 11 13 13 16 13 12  9 11 13 16 20 11 13 16 19]
0,191264664,Random_search,413.9158371292224,100,[14 10 16 14 17 14 13 10 12 13 12 19 10 14 17 15]
0,191264664,Local_search,427.1482973104099,789,[18  7 13 12 13 13 11  9 10 14 16 21  8 13 19 23]
0,191264664,Simulated_annealing,649.3049040431077,291,[18  7 13  6  8 13  8  9  6 10 10 18  8 13 15 58]
0,191264664,Tabu_search,416.6578144796883,3197,[15 11 13 12 12 13 10 11 11 17 17 24  9 14 15 16]
0,68311752,Random_search,415.6857056065005,100,[11 11 14 12 16 18 11 11 10 14 15 19 10 14 17 17]
0,68311752,Local_search,425.66778605460615,422,[11  7 13 13 13 13 11 13 10 19 16 20  8 13 19 21]
0,68311752,Simulated_annealing,710.6216337716162,329,[11  7 13  6  8 13  8  9  6 10 10 18  8 13 15 65]
0,68311752,Tabu_search,395.4601107897746,3171,[15 11 13 14 16 14 12  9 11 12 16 22  9 13 16 17]
0,101802368,Random_search,419.80550882936114,100,[11 11 17 11 16 14 12 11 13 16 13 19 10 14 17 15]
0,101802368,Local_search,419.3425605381105,632,[17  7 13 14 14 13 11  9 10 12 15 23  8 13 19 22]
0,101802368,Simulated_annealing,657.5247745895651,302,[17  7 13  6  8 13  8  9  6 10 10 18  8 13 15 59]
0,101802368,Tabu_search,404.79092835653506,3190,[14  7 13 14 16 13 13  9 11 14 16 21  8 13 16 22]
0,124894619,Random_search,413.1062207567352,100,[ 9 10 14 14 16 15 14 15 12 14 13 19 10 14 16 15]
0,124894619,Local_search,399.50692075722185,601,[13  8 13 14 16 13 12  9 11 13 17 24  8 13 16 20]
0,124894619,Simulated_annealing,676.9778304021888,435,[13  7 13  6  8 13  8  9  6 10 10 18  8 13 17 61]
0,124894619,Tabu_search,400.07369030216967,3184,[13 12 13 12 16 13 12  9 11 14 17 21 10 13 16 18]
0,71840434,Random_search,417.1769558590906,100,[15 11 17 13 16 14 11 11 12 12 13 19 10 15 16 15]
0,71840434,Local_search,412.9569301273668,878,[11  8 13 13 14 13 12 13 11 14 17 21  8 13 16 23]
0,71840434,Simulated_annealing,710.6216337716162,325,[11  7 13  6  8 13  8  9  6 10 10 18  8 13 15 65]
0,71840434,Tabu_search,400.5670814431098,3194,[11  9 13 14 16 13 12 11 11 13 17 21  8 13 16 22]
0,108637687,Random_search,411.1798281505689,100,[10 13 17 13 17 16 12 10 10 12 16 19 10 14 16 15]
0,108637687,Local_search,411.5226438139164,520,[16  9 13 14 16 13 11  9 10 12 14 22  8 13 18 22]
0,108637687,Simulated_annealing,663.1765146581573,314,[16  7 13  6  8 13  8  9  6 10 10 18  8 13 15 60]
0,108637687,Tabu_search,406.7621587042618,3176,[16 11 13 14 16 14 12  9 10 12 16 19  8 13 18 19]
0,34013710,Random_search,421.78632902992837,100,[17 11 14 12 17 14 17 10 11 12 11 19 10 14 16 15]
0,34013710,Local_search,434.7157512099194,713,[ 9  7 13 11 13 13 12 15 10 15 16 23  8 13 19 23]
0,34013710,Simulated_annealing,718.1399115045132,406,[ 9  7 13  6  8 13  8  9  6 10 10 18  8 13 17 65]
0,34013710,Tabu_search,432.88435024388247,3197,[ 9  7 13 13 13 14 12 15 10 13 16 22 14 13 19 17]
0,40247280,Random_search,415.66343070581485,100,[13 14 16 14 16 14 12 10 14 11 12 19 10 14 16 15]
0,40247280,Local_search,423.6817610688603,709,[12  9 13 13 12 13 10  9 15 14 19 21  8 13 16 23]
0,40247280,Simulated_annealing,700.9768938101406,343,[12  7 13  6  8 13  8  9  6 10 10 18  8 13 15 64]
0,40247280,Tabu_search,404.95966717828975,3172,[14  9 13 14 16 13 14  9 10 12 15 23  8 13 18 19]
0,124024048,Random_search,411.62051998179066,100,[10 13 14 13 18 14 10 10 10 14 18 19 10 14 16 17]
0,124024048,Local_search,397.0599031530851,601,[11  9 13 14 16 13 12 11 11 13 17 24  8 13 16 19]
0,124024048,Simulated_annealing,710.6216337716162,327,[11  7 13  6  8 13  8  9  6 10 10 18  8 13 15 65]
0,124024048,Tabu_search,402.97388610405034,3189,[11 11 13 14 16 14 12 11 10 18 16 19  8 13 18 16]
0,165705284,Random_search,414.3323627764377,100,[14 10 14 17 16 14 12 11 10 11 15 19 12 14 16 15]
0,165705284,Local_search,410.0825409817132,944,[11  8 13 14 16 13 10 11 11 14 15 21  8 13 16 26]
0,165705284,Simulated_annealing,710.6216337716162,401,[11  7 13  6  8 13  8  9  6 10 10 18  8 13 15 65]
0,165705284,Tabu_search,406.45223192196704,3181,[12 10 13 14 16 13 12 10 11 12 15 20 12 13 16 21]
0,186231737,Random_search,420.2676442298392,100,[ 9 14 16 16 15 14 11 15 14 11 12 19  9 14 16 15]
0,186231737,Local_search,410.55802449594364,729,[10  9 13 14 15 14 12 12 10 12 16 21  8 13 19 22]
0,186231737,Simulated_annealing,719.6971983746898,355,[10  7 13  6  8 13  8  9  6 10 10 18  8 13 15 66]
0,186231737,Tabu_search,403.09578608232687,3197,[15  9 13 14 15 13 12  9 11 13 16 21  8 13 16 22]
0,87523006,Random_search,411.6430982733009,100,[12 11 15 18 16 14 11 11 10 13 14 19 11 14 16 15]
0,87523006,Local_search,415.2398648539404,619,[10  9 13 14 14 13 11 10 14 16 17 20  8 13 16 22]
0,87523006,Simulated_annealing,719.6971983746898,377,[10  7 13  6  8 13  8  9  6 10 10 18  8 13 15 66]
0,87523006,Tabu_search,402.6755374375268,3190,[10 10 13 14 15 13 12 13 11 13 17 21  8 13 16 21]
0,195783205,Random_search,416.2705771074242,100,[11 11 15 14 17 14 15 12  9 11 15 19  9 15 17 16]
0,195783205,Local_search,412.8826727479039,642,[10  8 13 14 14 13 12 13 10 16 15 25  8 13 19 17]
0,195783205,Simulated_annealing,719.6971983746898,363,[10  7 13  6  8 13  8  9  6 10 10 18  8 13 15 66]
0,195783205,Tabu_search,404.1543620990994,3154,[13 12 13 14 16 13  9  9 11 12 17 22 16 13 15 15]
0,158319990,Random_search,411.4767372696757,100,[16 11 14 13 17 14 13 10 10 14 14 19 10 14 16 15]
0,158319990,Local_search,419.1690885280407,822,[10  8 13 14 13 13 10 10 15 14 20 20  8 13 16 23]
0,158319990,Simulated_annealing,719.6971983746898,318,[10  7 13  6  8 13  8  9  6 10 10 18  8 13 15 66]
0,158319990,Tabu_search,413.38860567167666,3182,[ 9  9 13 14 14 13 12 15 11 14 16 21 11 13 16 19]
0,169220327,Random_search,413.4345649240108,100,[12 10 14 15 16 14 10 15 11 13 16 19 10 14 16 15]
0,169220327,Local_search,421.7893344246798,569,[11  8 13 13 13 14 10  9 12 19 20 20  8 13 16 21]
0,169220327,Simulated_annealing,698.5808563147792,424,[11  7 13  6  8 13  8  9  6 10 10 18  8 13 17 63]
0,169220327,Tabu_search,403.142186293152,3182,[17 10 13 14 14 13 12  9 11 12 16 23  8 13 16 19]
0,115481584,Random_search,409.1335069585575,100,[11 12 16 15 15 15 14 12 12 12 12 19 10 14 16 15]
0,115481584,Local_search,411.79421595553697,691,[11  8 13 14 16 13 11 11 10 14 16 20  8 13 18 24]
0,115481584,Simulated_annealing,710.6216337716162,324,[11  7 13  6  8 13  8  9  6 10 10 18  8 13 15 65]
0,115481584,Tabu_search,411.79421595553697,3194,[11  8 13 14 16 13 11 11 10 14 16 20  8 13 18 24]
0,170880764,Random_search,415.67615085819295,100,[14 10 15 14 14 14 11 11 11 12 18 19 11 14 16 16]
0,170880764,Local_search,415.0054026134956,563,[16  7 13 13 14 14 10  9 11 18 16 21  8 13 16 21]
0,170880764,Simulated_annealing,663.1765146581573,291,[16  7 13  6  8 13  8  9  6 10 10 18  8 13 15 60]
0,170880764,Tabu_search,410.2940593402224,3194,[16  8 13 14 13 13 12  9 11 14 17 22  8 13 16 21]
0,140867827,Random_search,418.98303227000474,100,[12 11 14 14 14 14 12 12 10 11 16 19 15 14 16 16]
0,140867827,Local_search,410.0221447061275,603,[10  9 13 14 15 13 12 13 11 15 13 20  8 13 16 25]
0,140867827,Simulated_annealing,719.6971983746898,352,[10  7 13  6  8 13  8  9  6 10 10 18  8 13 15 66]
0,140867827,Tabu_search,406.5692904036005,3179,[10 10 13 14 15 13 12 13 11 12 17 20 10 13 16 21]
0,24772120,Random_search,413.99728925519065,100,[14 12 15 15 16 14 12 10 10 11 13 19 13 15 16 15]
0,24772120,Local_search,417.0511999021752,766,[11  7 13 13 15 13 11 12 10 14 16 24  8 13 19 21]
0,24772120,Simulated_annealing,710.6216337716162,346,[11  7 13  6  8 13  8  9  6 10 10 18  8 13 15 65]
0,24772120,Tabu_search,416.71394701523303,3177,[11  9 13 14 13 14 14 13 10 14 12 23  9 15 17 19]
0,37559231,Random_search,419.7063954870293,100,[11 10 15 16 14 14 17 10 10 12 16 19 10 14 16 16]
0,37559231,Local_search,422.5290997083463,1053,[10  8 13 11 16 13 11 11 10 15 16 21  8 13 19 25]
0,37559231,Simulated_annealing,719.6971983746898,331,[10  7 13  6  8 13  8  9  6 10 10 18  8 13 15 66]
0,37559231,Tabu_search,420.91979145509106,3183,[10  9 13 11 16 13 11 11 10 15 15 21  8 13 19 25]
0,60315555,Random_search,418.17092233898916,100,[11  9 14 15 16 15 14 13  9 16 12 19  9 16 16 16]
0,60315555,Local_search,404.3015284933468,672,[16  9 13 14 16 13 12 14 10 12 13 22  8 13 19 16]
0,60315555,Simulated_annealing,663.1765146581573,312,[16  7 13  6  8 13  8  9  6 10 10 18  8 13 15 60]
0,60315555,Tabu_search,403.21681417268445,3187,[16  9 13 14 15 13 12 17 11 12 12 22  8 13 16 17]
0,183443732,Random_search,418.00332423708204,100,[10 12 14 15 17 15 16 10 10 11 12 19 11 16 16 16]
0,183443732,Local_search,402.4128465690906,615,[16  7 13 14 16 13 11  9 11 16 16 24  8 13 16 17]
0,183443732,Simulated_annealing,663.1765146581573,331,[16  7 13  6  8 13  8  9  6 10 10 18  8 13 15 60]
0,183443732,Tabu_search,399.48806319855123,3186,[16  9 13 14 16 13 12  9 11 15 14 24  8 13 16 17]
0,51414099,Random_search,410.9664373993431,100,[10 12 14 13 18 14 12 12 12 11 16 19 12 14 16 15]
0,51414099,Local_search,395.6417764006551,794,[12 10 13 14 16 13 12 10 11 13 17 23  8 13 16 19]
0,51414099,Simulated_annealing,687.715914373544,444,[12  7 13  6  8 13  8  9  6 10 10 18  8 13 17 62]
0,51414099,Tabu_search,393.44473670964624,3172,[12 11 13 14 16 13 12 10 11 13 17 23  8 13 16 18]
0,106272102,Random_search,406.00430699609257,100,[10 11 17 15 15 15 13 13 11 11 15 19 10 14 16 15]
0,106272102,Local_search,420.9500259442753,609,[10  8 13 10 14 14 12 14 11 16 17 23  8 13 16 21]
0,106272102,Simulated_annealing,719.6971983746898,334,[10  7 13  6  8 13  8  9  6 10 10 18  8 13 15 66]
0,106272102,Tabu_search,395.40856505294187,3197,[13 11 13 14 16 13 12  9 11 13 17 21  8 13 16 20]
0,161678320,Random_search,412.4792460683977,100,[11 11 14 13 17 14 10 11 11 14 15 19 15 14 16 15]
0,161678320,Local_search,412.3449630057605,881,[11  7 13 14 16 13 11 10 10 13 16 26  8 13 19 20]
0,161678320,Simulated_annealing,710.6216337716162,379,[11  7 13  6  8 13  8  9  6 10 10 18  8 13 15 65]
0,161678320,Tabu_search,401.1816337134256,3180,[11 10 14 14 16 13 12 11 11 14 14 23 10 15 15 17]
0,189951731,Random_search,404.72345160821453,100,[12 11 14 14 17 14 13 10 11 13 14 19 13 14 16 15]
0,189951731,Local_search,410.2258086552997,575,[12  9 13 14 15 13 12 10 10 12 16 21  8 13 19 23]
0,189951731,Simulated_annealing,700.9768938101406,386,[12  7 13  6  8 13  8  9  6 10 10 18  8 13 15 64]
0,189951731,Tabu_search,411.13880231880836,3194,[12  9 13 14 16 13 12  9 10 12 16 20 10 15 17 22]
0,21424342,Random_search,413.25600383143603,100,[10 14 14 13 16 14 13 13 11 12 13 19 12 14 16 16]
0,21424342,Local_search,411.51032590648566,533,[14  7 13 14 15 13 11  9 10 14 16 24  8 13 19 20]
0,21424342,Simulated_annealing,680.8811777031481,352,[14  7 13  6  8 13  8  9  6 10 10 18  8 13 15 62]
0,21424342,Tabu_search,403.1519151226585,3130,[11 10 13 14 16 14 12 12 11 12 15 20 10 13 16 21]
0,73465202,Random_search,415.54585685285497,100,[16 10 15 13 18 14 11 11 10 11 16 19 11 14 16 15]
0,73465202,Local_search,421.209537149105,635,[11  7 13 13 13 13 12 13 10 16 16 24  8 13 19 19]
0,73465202,Simulated_annealing,710.6216337716162,339,[11  7 13  6  8 13  8  9  6 10 10 18  8 13 15 65]
0,73465202,Tabu_search,415.9593609533671,3164,[11 10 13 12 14 13 11 13 11 14 17 22 12 14 16 17]
0,83824907,Random_search,411.20818205739295,100,[14 13 14 14 15 14 15 10 10 12 14 19 10 15 16 15]
0,83824907,Local_search,421.4082288563562,783,[13  8 13 13 14 13 11 10 10 14 15 20  8 13 19 26]
0,83824907,Simulated_annealing,691.9568621774793,340,[13  7 13  6  8 13  8  9  6 10 10 18  8 13 15 63]
0,83824907,Tabu_search,417.69408366952337,3160,[13 10 13 12 15 14 12  9 10 14 16 19 13 16 16 18]
0,119938502,Random_search,414.19616741438443,100,[12 11 15 15 14 14 14 10 10 11 17 19 10 14 17 17]
0,119938502,Local_search,408.03242013415064,486,[17  7 13 13 16 13 10  9 11 14 16 24  8 13 16 20]
0,119938502,Simulated_annealing,657.5247745895651,360,[17  7 13  6  8 13  8  9  6 10 10 18  8 13 15 59]
0,119938502,Tabu_search,401.2501557395009,3184,[17 10 13 14 16 14 12  9 11 12 15 20  8 13 16 20]
0,127891430,Random_search,414.5234228291275,100,[13 10 14 14 17 14 14 13 10 12 13 19 12 14 16 15]
0,127891430,Local_search,406.34433984855406,574,[13  9 13 14 15 13 12  9 10 12 16 24  8 13 19 20]
0,127891430,Simulated_annealing,691.9568621774793,328,[13  7 13  6  8 13  8  9  6 10 10 18  8 13 15 63]
0,127891430,Tabu_search,402.94568666778474,3178,[15 11 13 13 15 14 12  9 11 13 16 20 10 13 16 19]
0,150623086,Random_search,415.3691754529924,100,[11 15 14 12 16 15 12 11 11 12 16 19 11 14 16 15]
0,150623086,Local_search,410.2445443641722,527,[14  7 13 14 15 13 12  9 10 14 16 24  8 13 18 20]
0,150623086,Simulated_annealing,665.9021459278576,438,[14  7 13  6  8 13  8  9  6 10 10 18  8 13 17 60]
0,150623086,Tabu_search,404.22987279701,3195,[14  8 13 13 15 14 12  9 11 14 17 23  8 13 16 20]
0,125463076,Random_search,407.83161806358163,100,[15 13 14 14 15 14 13 12 12 12 13 19  9 14 16 15]
0,125463076,Local_search,406.43003426148744,603,[11  9 13 14 16 13 12  9 10 12 17 26  8 13 19 18]
0,125463076,Simulated_annealing,710.6216337716162,390,[11  7 13  6  8 13  8  9  6 10 10 18  8 13 15 65]
0,125463076,Tabu_search,404.7052562668084,3160,[11 10 13 14 15 13 12 11 11 13 17 22  9 13 17 19]
0,8312550,Random_search,412.8850703973256,100,[13 12 14 11 15 14 15 12 11 15 13 19 10 14 16 16]
0,8312550,Local_search,426.1992783126107,581,[ 9  8 13 13 13 13 12 10 15 14 20 23  8 13 19 17]
0,8312550,Simulated_annealing,731.8287694421822,382,[ 9  7 13  6  8 13  8  9  6 10 10 18  8 13 15 67]
0,8312550,Tabu_search,415.97131501864254,3196,[15  9 13 14 13 13 11  9 10 12 16 25  9 15 17 19]
0,3732618,Random_search,416.9122868955642,100,[13 12 16 14 15 16 15 12  9 12 12 19  9 14 16 16]
0,3732618,Local_search,419.01684196357434,938,[15  7 13 12 15 13 10  9 11 14 16 21  8 13 16 27]
0,3732618,Simulated_annealing,669.8054932288169,378,[15  7 13  6  8 13  8  9  6 10 10 18  8 13 15 61]
0,3732618,Tabu_search,410.4148112263891,3184,[15  9 13 13 14 13 10  9 11 13 17 24  8 13 17 21]
0,126836934,Random_search,413.45425064970084,100,[11 10 14 13 18 15 14 10 11 14 13 19 10 14 17 17]
0,126836934,Local_search,410.6608239357417,413,[11 10 13 14 15 14 12  9 13 16 15 20  8 13 16 21]
0,126836934,Simulated_annealing,710.6216337716162,350,[11  7 13  6  8 13  8  9  6 10 10 18  8 13 15 65]
0,126836934,Tabu_search,398.7877259296046,3179,[11 11 13 14 18 13 12  9 12 12 18 20  9 13 16 19]
0,112350899,Random_search,408.3584162507366,100,[13 12 16 12 16 14 15 10 11 13 13 19 11 14 16 15]
0,112350899,Local_search,401.2836037969438,428,[16  8 13 14 16 13 12  9 11 12 16 24  8 13 16 19]
0,112350899,Simulated_annealing,663.1765146581573,352,[16  7 13  6  8 13  8  9  6 10 10 18  8 13 15 60]
0,112350899,Tabu_search,399.7978046262429,3093,[16  9 13 14 16 14 13  9 11 12 15 22  8 13 16 19]
0,163260410,Random_search,409.7476229085644,100,[ 9 11 14 15 17 17 14 12 11 13 12 19 10 14 16 16]
0,163260410,Local_search,396.7228700532592,469,[ 9 10 13 14 18 14 12 11 11 13 17 22  8 13 16 19]
0,163260410,Simulated_annealing,727.427858727639,428,[ 9  7 13  6  8 13  8  9  6 10 10 18  8 13 16 66]
